"365","2016-03-01 23:00:11","12349140",NULL,"14029","34071","3517","259","144","1"
"367","2016-03-02 23:00:06","12360461",NULL,"25350","45392","3522","260","144","1"
"369","2016-03-03 23:00:06","12375630",NULL,"40519","60561","3529","260","144","1"
"371","2016-03-04 23:00:06","12388458",NULL,"53347","73389","3537","260","144","1"
"373","2016-03-05 23:00:07","12401171",NULL,"66060","86102","3547","259","144","1"
"375","2016-03-06 23:00:08","12415881",NULL,"80770","100812","3552","259","144","1"
"377","2016-03-07 23:00:12","12427893",NULL,"92782","12012","3562","259","144","1"
"379","2016-03-08 23:00:06","12441594",NULL,"106483","25713","3567","259","144","1"
"381","2016-03-09 23:00:06","12453106",NULL,"117995","37225","3572","259","144","1"
"383","2016-03-10 23:00:07","12465973",NULL,"130862","50092","3582","259","144","1"
"385","2016-03-11 23:00:07","12476576",NULL,"141465","60695","3582","259","144","1"
"387","2016-03-12 23:00:06","12494206",NULL,"159095","78325","3587","259","144","1"
"389","2016-03-13 23:00:05","12530591",NULL,"195480","114710","3602","259","144","1"
"391","2016-03-14 23:00:08","12547869",NULL,"212758","17278","3610","259","144","1"
"393","2016-03-15 23:00:06","12563994",NULL,"228883","33403","3612","259","144","1"
"395","2016-03-16 23:00:06","12581061",NULL,"245950","50470","3627","259","144","1"
"397","2016-03-17 23:00:05","12596061",NULL,"260950","65470","3633","258","144","1"
"399","2016-03-18 23:00:06","12616702",NULL,"281591","86111","3638","259","144","1"
"401","2016-03-19 23:00:06","12626059",NULL,"290948","95468","3648","259","144","1"
"403","2016-03-20 23:00:06","12635885",NULL,"300774","105294","3652","260","144","1"
"405","2016-03-21 23:00:05","12647360",NULL,"312249","11475","3658","261","144","1"
"407","2016-03-22 23:00:06","12666164",NULL,"331053","30279","3661","259","143","1"
"409","2016-03-23 23:00:05","12684252",NULL,"349141","48367","3666","259","143","1"
"411","2016-03-24 23:00:06","12700641",NULL,"365530","64756","3671","259","143","1"
"413","2016-03-25 23:00:06","12709078",NULL,"373967","73193","3676","259","143","1"
"415","2016-03-26 23:00:07","12727146",NULL,"392035","91261","3681","259","143","1"
"417","2016-03-27 23:00:05","12747913",NULL,"412802","112028","3686","259","143","1"
"419","2016-03-28 23:00:05","12766779",NULL,"431668","18866","3691","259","143","1"
"421","2016-03-29 23:00:06","12783384",NULL,"448273","35471","3699","259","143","1"
"423","2016-03-30 23:00:05","12793176",NULL,"458065","45263","3704","259","143","1"
"425","2016-03-31 23:00:05","12806398",NULL,"471287","58485","3709","259","143","1"
"427","2016-04-01 23:00:05","12823380",NULL,"16982","75467","3719","259","143","1"
"429","2016-04-02 23:00:06","12839811",NULL,"33413","91898","3724","259","143","1"
"431","2016-04-03 23:00:05","12876142",NULL,"69744","128229","3729","259","143","1"
"433","2016-04-04 23:00:07","12896133",NULL,"89735","19991","3734","260","143","1"
